Station name	Scarrawalsh
Station number	12001
Time series name	WEB.Day.Mean
From	1955/09/05 00:00:00
To	2022/05/02 00:00:00
Unit	cubic meter per second

Date	Value	Quality
2016/07/16 00:00:00	8.353	F
2016/07/17 00:00:00	8.410	F
2016/07/18 00:00:00	7.583	F
2016/07/19 00:00:00	7.022	F
2016/07/20 00:00:00	6.590	F
2016/07/21 00:00:00	6.992	F
2016/07/22 00:00:00	7.368	F
2016/07/23 00:00:00	7.132	F
2016/07/24 00:00:00	6.798	F
2016/07/25 00:00:00	6.601	F
2016/07/26 00:00:00	6.597	F
2016/07/27 00:00:00	6.707	F
2016/07/28 00:00:00	7.364	F
2016/07/29 00:00:00	7.097	F
2016/07/30 00:00:00	7.525	F
2016/07/31 00:00:00	7.004	F
2016/08/01 00:00:00	6.655	F
2016/08/02 00:00:00	6.769	F
2016/08/03 00:00:00	6.509	F
2016/08/04 00:00:00	6.284	F
2016/08/05 00:00:00	6.153	F
2016/08/06 00:00:00	6.316	F
2016/08/07 00:00:00	6.004	F
2016/08/08 00:00:00	5.702	F
2016/08/09 00:00:00	5.531	F
2016/08/10 00:00:00	5.712	F
2016/08/11 00:00:00	6.688	F
2016/08/12 00:00:00	6.922	F
2016/08/13 00:00:00	6.337	F
2016/08/14 00:00:00	5.927	F
2016/08/15 00:00:00	5.783	F
2016/08/16 00:00:00	5.558	F
2016/08/17 00:00:00	5.587	F
2016/08/18 00:00:00	10.741	F
2016/08/19 00:00:00	11.269	F
2016/08/20 00:00:00	14.679	F
2016/08/21 00:00:00	18.399	F
2016/08/22 00:00:00	14.355	F
2016/08/23 00:00:00	13.619	F
2016/08/24 00:00:00	10.441	F
2016/08/25 00:00:00	8.974	F
2016/08/26 00:00:00	7.987	F
2016/08/27 00:00:00	7.294	F
2016/08/28 00:00:00	6.986	F
2016/08/29 00:00:00	6.678	F
2016/08/30 00:00:00	6.633	F
2016/08/31 00:00:00	7.140	F
2016/09/01 00:00:00	7.414	F
2016/09/02 00:00:00	7.420	F
2016/09/03 00:00:00	7.412	F
2016/09/04 00:00:00	7.664	F
2016/09/05 00:00:00	9.034	F
2016/09/06 00:00:00	10.250	F
2016/09/07 00:00:00	7.847	F
2016/09/08 00:00:00	7.526	F
2016/09/09 00:00:00	8.346	F
2016/09/10 00:00:00	17.573	F
2016/09/11 00:00:00	10.915	F
2016/09/12 00:00:00	10.542	F
2016/09/13 00:00:00	15.694	F
2016/09/14 00:00:00	13.033	F
2016/09/15 00:00:00	9.981	F
2016/09/16 00:00:00	8.918	F
2016/09/17 00:00:00	8.363	F
2016/09/18 00:00:00	8.149	F
2016/09/19 00:00:00	8.288	F
2016/09/20 00:00:00	8.180	F
2016/09/21 00:00:00	7.877	F
2016/09/22 00:00:00	8.302	F
2016/09/23 00:00:00	8.413	F
2016/09/24 00:00:00	8.338	F
2016/09/25 00:00:00	13.520	F
2016/09/26 00:00:00	10.979	F
2016/09/27 00:00:00	11.495	F
2016/09/28 00:00:00	10.320	F
2016/09/29 00:00:00	9.473	F
2016/09/30 00:00:00	9.254	F
2016/10/01 00:00:00	9.120	F
2016/10/02 00:00:00	9.160	F
2016/10/03 00:00:00	8.763	F
2016/10/04 00:00:00	8.436	F
2016/10/05 00:00:00	8.237	F
2016/10/06 00:00:00	8.042	F
2016/10/07 00:00:00	7.959	F
2016/10/08 00:00:00	8.224	F
2016/10/09 00:00:00	8.147	F
2016/10/10 00:00:00	7.966	F
2016/10/11 00:00:00	7.849	F
2016/10/12 00:00:00	7.802	F
2016/10/13 00:00:00	7.770	F
2016/10/14 00:00:00	7.830	F
2016/10/15 00:00:00	14.220	F
2016/10/16 00:00:00	25.042	F
2016/10/17 00:00:00	18.308	F
2016/10/18 00:00:00	13.357	F
2016/10/19 00:00:00	11.800	F
2016/10/20 00:00:00	10.989	F
2016/10/21 00:00:00	10.558	F
2016/10/22 00:00:00	10.307	F
2016/10/23 00:00:00	10.061	F
2016/10/24 00:00:00	9.834	F
2016/10/25 00:00:00	9.687	F
2016/10/26 00:00:00	9.570	F
2016/10/27 00:00:00	9.495	F
2016/10/28 00:00:00	9.398	F
2016/10/29 00:00:00	9.334	F
2016/10/30 00:00:00	9.357	F
2016/10/31 00:00:00	9.271	F
2016/11/01 00:00:00	9.165	F
2016/11/02 00:00:00	8.890	F
2016/11/03 00:00:00	8.861	F
2016/11/04 00:00:00	8.927	F
2016/11/05 00:00:00	8.821	F
2016/11/06 00:00:00	8.652	F
2016/11/07 00:00:00	8.559	F
2016/11/08 00:00:00	8.907	F
2016/11/09 00:00:00	16.034	F
2016/11/10 00:00:00	12.358	F
2016/11/11 00:00:00	10.434	F
2016/11/12 00:00:00	18.327	F
2016/11/13 00:00:00	15.714	F
2016/11/14 00:00:00	12.071	F
2016/11/15 00:00:00	11.224	F
2016/11/16 00:00:00	11.143	F
2016/11/17 00:00:00	11.318	F
2016/11/18 00:00:00	11.858	F
2016/11/19 00:00:00	11.287	F
2016/11/20 00:00:00	10.761	F
2016/11/21 00:00:00	10.623	F
2016/11/22 00:00:00	10.708	F
2016/11/23 00:00:00	11.221	F
2016/11/24 00:00:00	10.697	F
2016/11/25 00:00:00	10.666	F
2016/11/26 00:00:00	10.185	F
2016/11/27 00:00:00	9.927	F
2016/11/28 00:00:00	9.847	F
2016/11/29 00:00:00	9.695	F
2016/11/30 00:00:00	9.498	F
2016/12/01 00:00:00	9.422	F
2016/12/02 00:00:00	9.228	F
2016/12/03 00:00:00	9.471	F
2016/12/04 00:00:00	9.272	F
2016/12/05 00:00:00	9.384	F
2016/12/06 00:00:00	9.334	F
2016/12/07 00:00:00	9.748	F
2016/12/08 00:00:00	13.817	F
2016/12/09 00:00:00	16.319	F
2016/12/10 00:00:00	14.472	F
2016/12/11 00:00:00	12.711	F
2016/12/12 00:00:00	11.984	F
2016/12/13 00:00:00	18.269	F
2016/12/14 00:00:00	50.104	F
2016/12/15 00:00:00	66.707	F
2016/12/16 00:00:00	50.201	F
2016/12/17 00:00:00		M
2016/12/18 00:00:00		M
2016/12/19 00:00:00	27.987	F
2016/12/20 00:00:00	26.766	F
2016/12/21 00:00:00	30.143	F
2016/12/22 00:00:00	27.269	F
2016/12/23 00:00:00	25.807	F
2016/12/24 00:00:00	27.989	F
2016/12/25 00:00:00	24.616	F
2016/12/26 00:00:00	24.276	F
2016/12/27 00:00:00	21.942	F
2016/12/28 00:00:00	20.828	F
2016/12/29 00:00:00	20.108	F
2016/12/30 00:00:00	19.433	F
2016/12/31 00:00:00	18.913	F
2017/01/01 00:00:00	22.138	F
2017/01/02 00:00:00	21.385	F
2017/01/03 00:00:00	19.301	F
2017/01/04 00:00:00	18.463	F
2017/01/05 00:00:00	17.945	F
2017/01/06 00:00:00	18.014	F
2017/01/07 00:00:00	22.003	F
2017/01/08 00:00:00	19.541	F
2017/01/09 00:00:00	19.168	F
2017/01/10 00:00:00	19.681	F
2017/01/11 00:00:00	18.504	F
2017/01/12 00:00:00	17.921	F
2017/01/13 00:00:00	17.710	F
2017/01/14 00:00:00	16.868	F
2017/01/15 00:00:00	16.817	F
2017/01/16 00:00:00	18.547	F
2017/01/17 00:00:00	17.316	F
2017/01/18 00:00:00	16.427	F
2017/01/19 00:00:00	15.958	F
2017/01/20 00:00:00	15.655	F
2017/01/21 00:00:00	15.295	F
2017/01/22 00:00:00	15.012	F
2017/01/23 00:00:00	14.703	F
2017/01/24 00:00:00	14.538	F
2017/01/25 00:00:00	14.498	F
2017/01/26 00:00:00	14.213	F
2017/01/27 00:00:00	14.241	F
2017/01/28 00:00:00	14.299	F
2017/01/29 00:00:00	14.549	F
2017/01/30 00:00:00	16.165	F
2017/01/31 00:00:00	37.678	F
2017/02/01 00:00:00	32.434	F
2017/02/02 00:00:00	44.029	F
2017/02/03 00:00:00	68.040	F
2017/02/04 00:00:00	38.851	F
2017/02/05 00:00:00	30.994	F
2017/02/06 00:00:00	34.233	F
2017/02/07 00:00:00	38.897	F
2017/02/08 00:00:00	30.097	F
2017/02/09 00:00:00	27.930	F
2017/02/10 00:00:00	26.411	F
2017/02/11 00:00:00	25.031	F
2017/02/12 00:00:00	28.649	F
2017/02/13 00:00:00	30.106	F
2017/02/14 00:00:00	30.690	F
2017/02/15 00:00:00	28.720	F
2017/02/16 00:00:00	26.203	F
2017/02/17 00:00:00	24.844	F
2017/02/18 00:00:00	24.166	F
2017/02/19 00:00:00	23.266	F
2017/02/20 00:00:00	23.478	F
2017/02/21 00:00:00	25.130	F
2017/02/22 00:00:00	31.788	F
2017/02/23 00:00:00	43.024	F
2017/02/24 00:00:00	30.029	F
2017/02/25 00:00:00	26.552	F
2017/02/26 00:00:00	31.418	F
2017/02/27 00:00:00	28.294	F
2017/02/28 00:00:00	25.604	F
2017/03/01 00:00:00	24.991	F
2017/03/02 00:00:00	27.812	F
2017/03/03 00:00:00	35.852	F
2017/03/04 00:00:00	45.264	F
2017/03/05 00:00:00	45.915	F
2017/03/06 00:00:00	36.155	F
2017/03/07 00:00:00	33.526	F
2017/03/08 00:00:00	34.689	F
2017/03/09 00:00:00	31.387	F
2017/03/10 00:00:00	28.813	F
2017/03/11 00:00:00	28.144	F
2017/03/12 00:00:00	27.904	F
2017/03/13 00:00:00	26.312	F
2017/03/14 00:00:00	25.034	F
2017/03/15 00:00:00	24.073	F
2017/03/16 00:00:00	23.512	F
2017/03/17 00:00:00	23.030	F
2017/03/18 00:00:00	23.434	F
2017/03/19 00:00:00	24.873	F
2017/03/20 00:00:00	24.020	F
2017/03/21 00:00:00	22.500	F
2017/03/22 00:00:00	23.160	F
2017/03/23 00:00:00	24.896	F
2017/03/24 00:00:00	24.089	F
2017/03/25 00:00:00	21.095	F
2017/03/26 00:00:00	20.173	F
2017/03/27 00:00:00	19.535	F
2017/03/28 00:00:00	19.243	F
2017/03/29 00:00:00	19.558	F
2017/03/30 00:00:00	21.557	F
2017/03/31 00:00:00	32.646	F
2017/04/01 00:00:00	27.417	F
2017/04/02 00:00:00	22.508	F
2017/04/03 00:00:00	21.088	F
2017/04/04 00:00:00	20.702	F
2017/04/05 00:00:00	20.105	F
2017/04/06 00:00:00	19.476	F
2017/04/07 00:00:00	19.210	F
2017/04/08 00:00:00	18.888	F
2017/04/09 00:00:00	18.577	F
2017/04/10 00:00:00	18.132	F
2017/04/11 00:00:00	17.795	F
2017/04/12 00:00:00	17.680	F
2017/04/13 00:00:00	17.483	F
2017/04/14 00:00:00	17.368	F
2017/04/15 00:00:00	17.849	F
2017/04/16 00:00:00	17.335	F
2017/04/17 00:00:00	17.137	F
2017/04/18 00:00:00	16.771	F
2017/04/19 00:00:00	16.426	F
2017/04/20 00:00:00	16.488	F
2017/04/21 00:00:00	16.465	F
2017/04/22 00:00:00	16.072	F
2017/04/23 00:00:00	15.845	F
2017/04/24 00:00:00	15.699	F
2017/04/25 00:00:00	15.393	F
2017/04/26 00:00:00	15.065	F
2017/04/27 00:00:00	14.889	F
2017/04/28 00:00:00	14.737	F
2017/04/29 00:00:00	14.708	F
2017/04/30 00:00:00	15.196	F
2017/05/01 00:00:00	16.704	F
2017/05/02 00:00:00	15.663	F
2017/05/03 00:00:00	14.566	F
2017/05/04 00:00:00	13.989	F
2017/05/05 00:00:00	13.752	F
2017/05/06 00:00:00	13.562	F
2017/05/07 00:00:00	13.456	F
2017/05/08 00:00:00	13.266	F
2017/05/09 00:00:00	12.967	F
2017/05/10 00:00:00	12.924	F
2017/05/11 00:00:00	12.891	F
2017/05/12 00:00:00	13.255	F
2017/05/13 00:00:00	15.811	F
2017/05/14 00:00:00	18.226	F
2017/05/15 00:00:00	17.038	F
2017/05/16 00:00:00	24.095	F
2017/05/17 00:00:00	18.128	F
2017/05/18 00:00:00	15.971	F
2017/05/19 00:00:00	15.200	F
2017/05/20 00:00:00	14.402	F
2017/05/21 00:00:00	14.582	F
2017/05/22 00:00:00	14.693	F
2017/05/23 00:00:00	13.962	F
2017/05/24 00:00:00	13.093	F
2017/05/25 00:00:00	12.743	F
2017/05/26 00:00:00	12.372	F
2017/05/27 00:00:00	13.679	F
2017/05/28 00:00:00	22.576	F
2017/05/29 00:00:00	16.969	F
2017/05/30 00:00:00	15.318	F
2017/05/31 00:00:00	14.286	F
2017/06/01 00:00:00	13.625	F
2017/06/02 00:00:00	16.143	F
2017/06/03 00:00:00	15.451	F
2017/06/04 00:00:00	13.668	F
2017/06/05 00:00:00	22.181	F
2017/06/06 00:00:00	32.109	F
2017/06/07 00:00:00	21.533	F
2017/06/08 00:00:00	28.406	F
2017/06/09 00:00:00	42.149	F
2017/06/10 00:00:00	46.654	F
2017/06/11 00:00:00	35.151	F
2017/06/12 00:00:00	25.414	F
2017/06/13 00:00:00	23.114	F
2017/06/14 00:00:00	21.342	F
2017/06/15 00:00:00	20.219	F
2017/06/16 00:00:00	19.270	F
2017/06/17 00:00:00	18.939	F
2017/06/18 00:00:00	18.273	F
2017/06/19 00:00:00	17.724	F
2017/06/20 00:00:00	17.061	F
2017/06/21 00:00:00	17.476	F
2017/06/22 00:00:00	17.027	F
2017/06/23 00:00:00	16.536	F
2017/06/24 00:00:00	16.407	F
2017/06/25 00:00:00	16.196	F
2017/06/26 00:00:00	15.858	F
2017/06/27 00:00:00	19.183	F
2017/06/28 00:00:00	22.092	F
2017/06/29 00:00:00	18.004	F
2017/06/30 00:00:00	16.278	F
2017/07/01 00:00:00	17.304	F
2017/07/02 00:00:00	16.132	F
2017/07/03 00:00:00	16.419	F
2017/07/04 00:00:00	14.649	F
2017/07/05 00:00:00	14.499	F
2017/07/06 00:00:00	14.197	F
2017/07/07 00:00:00	13.813	F
2017/07/08 00:00:00	13.531	F
2017/07/09 00:00:00	13.011	F
2017/07/10 00:00:00	12.814	F
2017/07/11 00:00:00	12.940	F
2017/07/12 00:00:00	12.832	F
2017/07/13 00:00:00	12.377	F
2017/07/14 00:00:00	11.966	F
2017/07/15 00:00:00	11.790	F
2017/07/16 00:00:00	11.574	F
2017/07/17 00:00:00	11.297	F
2017/07/18 00:00:00	11.021	F
2017/07/19 00:00:00	11.105	F
2017/07/20 00:00:00	11.585	F
2017/07/21 00:00:00	14.861	F
2017/07/22 00:00:00	15.582	F
2017/07/23 00:00:00	12.240	F
2017/07/24 00:00:00	11.467	F
2017/07/25 00:00:00	11.224	F
2017/07/26 00:00:00	11.257	F
2017/07/27 00:00:00	12.104	F
2017/07/28 00:00:00	11.412	F
2017/07/29 00:00:00	10.829	F
2017/07/30 00:00:00	11.049	F
2017/07/31 00:00:00	12.682	F
2017/08/01 00:00:00	12.589	F
2017/08/02 00:00:00	12.598	F
2017/08/03 00:00:00	11.934	F
2017/08/04 00:00:00	10.890	F
2017/08/05 00:00:00	10.117	F
2017/08/06 00:00:00	10.001	F
2017/08/07 00:00:00	12.915	F
2017/08/08 00:00:00	12.221	F
2017/08/09 00:00:00	10.419	F
2017/08/10 00:00:00	9.784	F
2017/08/11 00:00:00	9.719	F
2017/08/12 00:00:00	9.616	F
2017/08/13 00:00:00	9.223	F
2017/08/14 00:00:00	12.299	F
2017/08/15 00:00:00	22.867	F
2017/08/16 00:00:00	15.716	F
2017/08/17 00:00:00	14.136	F
2017/08/18 00:00:00	13.048	F
2017/08/19 00:00:00	15.341	F
2017/08/20 00:00:00	14.734	F
2017/08/21 00:00:00	20.616	F
2017/08/22 00:00:00	18.808	F
2017/08/23 00:00:00	15.256	F
2017/08/24 00:00:00	12.859	F
2017/08/25 00:00:00	11.613	F
2017/08/26 00:00:00	11.272	F
2017/08/27 00:00:00	11.364	F
2017/08/28 00:00:00	11.524	F
2017/08/29 00:00:00	10.822	F
2017/08/30 00:00:00	11.096	F
2017/08/31 00:00:00	10.554	F
2017/09/01 00:00:00	10.156	F
2017/09/02 00:00:00	10.448	F
2017/09/03 00:00:00	19.245	F
2017/09/04 00:00:00	20.856	F
2017/09/05 00:00:00	19.487	F
2017/09/06 00:00:00	20.270	F
2017/09/07 00:00:00	15.417	F
2017/09/08 00:00:00	14.757	F
2017/09/09 00:00:00	15.699	F
2017/09/10 00:00:00	15.325	F
2017/09/11 00:00:00	14.736	F
2017/09/12 00:00:00	15.144	F
2017/09/13 00:00:00	16.929	F
2017/09/14 00:00:00	15.763	F
2017/09/15 00:00:00	13.854	F
2017/09/16 00:00:00	13.401	F
2017/09/17 00:00:00	13.202	F
2017/09/18 00:00:00	12.851	F
2017/09/19 00:00:00	12.295	F
2017/09/20 00:00:00	13.169	F
2017/09/21 00:00:00	19.411	F
2017/09/22 00:00:00	20.709	F
2017/09/23 00:00:00	17.817	F
2017/09/24 00:00:00	17.950	F
2017/09/25 00:00:00	16.403	F
2017/09/26 00:00:00	14.732	F
2017/09/27 00:00:00	20.546	F
2017/09/28 00:00:00	35.821	F
2017/09/29 00:00:00	23.447	F
2017/09/30 00:00:00	20.305	F
2017/10/01 00:00:00	18.951	F
2017/10/02 00:00:00	17.868	F
2017/10/03 00:00:00	16.665	F
2017/10/04 00:00:00	16.174	F
2017/10/05 00:00:00	15.825	F
2017/10/06 00:00:00	15.801	F
2017/10/07 00:00:00	15.359	F
2017/10/08 00:00:00	15.503	F
2017/10/09 00:00:00	15.093	F
2017/10/10 00:00:00	15.139	F
2017/10/11 00:00:00	16.590	F
2017/10/12 00:00:00	22.558	F
2017/10/13 00:00:00	16.600	F
2017/10/14 00:00:00	15.762	F
2017/10/15 00:00:00	15.664	F
2017/10/16 00:00:00	16.086	F
2017/10/17 00:00:00	16.554	F
2017/10/18 00:00:00	15.310	F
2017/10/19 00:00:00	18.146	F
2017/10/20 00:00:00	44.508	F
2017/10/21 00:00:00	49.300	F
2017/10/22 00:00:00	41.758	F
2017/10/23 00:00:00	27.637	F
2017/10/24 00:00:00	25.609	F
2017/10/25 00:00:00	34.231	F
2017/10/26 00:00:00	27.846	F
2017/10/27 00:00:00	24.100	F
2017/10/28 00:00:00	22.840	F
2017/10/29 00:00:00	22.030	F
2017/10/30 00:00:00	21.520	F
2017/10/31 00:00:00	20.691	F
2017/11/01 00:00:00	20.158	F
2017/11/02 00:00:00	19.551	F
2017/11/03 00:00:00	19.255	F
2017/11/04 00:00:00	18.657	F
2017/11/05 00:00:00	17.738	F
2017/11/06 00:00:00	17.113	F
2017/11/07 00:00:00	19.140	F
2017/11/08 00:00:00	19.592	F
2017/11/09 00:00:00	17.953	F
2017/11/10 00:00:00	18.589	F
2017/11/11 00:00:00	31.242	F
2017/11/12 00:00:00	29.869	F
2017/11/13 00:00:00	21.726	F
2017/11/14 00:00:00	20.441	F
2017/11/15 00:00:00	20.766	F
2017/11/16 00:00:00	19.389	F
2017/11/17 00:00:00	18.370	F
2017/11/18 00:00:00	18.470	F
2017/11/19 00:00:00	19.919	F
2017/11/20 00:00:00	19.408	F
2017/11/21 00:00:00	21.090	F
2017/11/22 00:00:00	41.002	F
2017/11/23 00:00:00	73.426	F
2017/11/24 00:00:00	34.161	F
2017/11/25 00:00:00	28.151	F
2017/11/26 00:00:00	26.144	F
2017/11/27 00:00:00	27.896	F
2017/11/28 00:00:00	26.877	F
2017/11/29 00:00:00	24.277	F
2017/11/30 00:00:00	22.970	F
2017/12/01 00:00:00	21.958	F
2017/12/02 00:00:00	21.238	F
2017/12/03 00:00:00	21.784	F
2017/12/04 00:00:00	23.837	F
2017/12/05 00:00:00	21.661	F
2017/12/06 00:00:00	21.269	F
2017/12/07 00:00:00	23.285	F
2017/12/08 00:00:00	22.910	F
2017/12/09 00:00:00	20.289	F
2017/12/10 00:00:00	46.960	F
2017/12/11 00:00:00	43.426	F
2017/12/12 00:00:00	28.786	F
2017/12/13 00:00:00	33.547	F
2017/12/14 00:00:00	39.029	F
2017/12/15 00:00:00	31.162	F
2017/12/16 00:00:00	27.925	F
2017/12/17 00:00:00	26.530	F
2017/12/18 00:00:00	29.512	F
2017/12/19 00:00:00	25.294	F
2017/12/20 00:00:00	24.465	F
2017/12/21 00:00:00	24.406	F
2017/12/22 00:00:00	26.843	F
2017/12/23 00:00:00	26.814	F
2017/12/24 00:00:00	25.225	F
2017/12/25 00:00:00	32.245	F
2017/12/26 00:00:00	49.345	F
2017/12/27 00:00:00	30.082	F
2017/12/28 00:00:00	26.519	F
2017/12/29 00:00:00	32.471	F
2017/12/30 00:00:00	46.078	F
2017/12/31 00:00:00	39.085	F
2018/01/01 00:00:00	34.972	F
2018/01/02 00:00:00		M
2018/01/03 00:00:00	44.530	F
2018/01/04 00:00:00	46.420	F
2018/01/05 00:00:00	43.700	F
2018/01/06 00:00:00	34.735	F
2018/01/07 00:00:00	34.506	F
2018/01/08 00:00:00		M
2018/01/09 00:00:00		M
2018/01/10 00:00:00	43.618	F
2018/01/11 00:00:00	33.525	F
2018/01/12 00:00:00	30.649	F
2018/01/13 00:00:00	44.257	F
2018/01/14 00:00:00	47.281	F
2018/01/15 00:00:00	54.387	F
2018/01/16 00:00:00	48.532	F
2018/01/17 00:00:00	44.731	F
2018/01/18 00:00:00	52.863	F
2018/01/19 00:00:00	41.365	F
2018/01/20 00:00:00	39.048	F
2018/01/21 00:00:00	72.817	F
2018/01/22 00:00:00	102.913	31
2018/01/23 00:00:00	54.421	F
2018/01/24 00:00:00	53.588	F
2018/01/25 00:00:00	48.734	F
2018/01/26 00:00:00	41.026	F
2018/01/27 00:00:00	45.008	F
2018/01/28 00:00:00	47.168	F
2018/01/29 00:00:00	40.306	F
2018/01/30 00:00:00	40.481	F
2018/01/31 00:00:00	38.339	F
2018/02/01 00:00:00	38.727	F
2018/02/02 00:00:00	34.347	F
2018/02/03 00:00:00	33.616	F
2018/02/04 00:00:00	32.096	F
2018/02/05 00:00:00	29.886	F
2018/02/06 00:00:00	28.976	F
2018/02/07 00:00:00	27.941	F
2018/02/08 00:00:00	30.241	F
2018/02/09 00:00:00	33.485	F
2018/02/10 00:00:00	36.576	F
2018/02/11 00:00:00	37.756	F
2018/02/12 00:00:00	28.468	F
2018/02/13 00:00:00	31.819	F
2018/02/14 00:00:00	34.391	F
2018/02/15 00:00:00	32.525	F
2018/02/16 00:00:00	27.306	F
2018/02/17 00:00:00	30.438	F
2018/02/18 00:00:00	28.705	F
2018/02/19 00:00:00	29.353	F
2018/02/20 00:00:00	27.716	F
2018/02/21 00:00:00	26.343	F
2018/02/22 00:00:00	25.813	F
2018/02/23 00:00:00	25.211	F
2018/02/24 00:00:00	24.174	F
2018/02/25 00:00:00	23.064	F
2018/02/26 00:00:00	22.028	F
2018/02/27 00:00:00	21.814	F
2018/02/28 00:00:00	22.309	F
2018/03/01 00:00:00	21.646	F
2018/03/02 00:00:00	21.487	F
2018/03/03 00:00:00	21.751	F
2018/03/04 00:00:00	31.808	F
2018/03/05 00:00:00	55.650	F
2018/03/06 00:00:00	47.696	F
2018/03/07 00:00:00	43.114	F
2018/03/08 00:00:00	43.968	F
2018/03/09 00:00:00	41.533	F
2018/03/10 00:00:00	61.773	F
2018/03/11 00:00:00	73.210	31
2018/03/12 00:00:00	59.090	F
2018/03/13 00:00:00	46.861	F
2018/03/14 00:00:00	90.653	F
2018/03/15 00:00:00	176.774	31
2018/03/16 00:00:00	83.266	31
2018/03/17 00:00:00	64.905	31
2018/03/18 00:00:00	57.285	F
2018/03/19 00:00:00	51.386	F
2018/03/20 00:00:00	48.457	F
2018/03/21 00:00:00	44.463	F
2018/03/22 00:00:00	43.182	F
2018/03/23 00:00:00	66.448	F
2018/03/24 00:00:00	44.953	F
2018/03/25 00:00:00	37.433	F
2018/03/26 00:00:00	34.715	F
2018/03/27 00:00:00	36.590	F
2018/03/28 00:00:00	34.891	F
2018/03/29 00:00:00	33.697	F
2018/03/30 00:00:00	37.877	F
2018/03/31 00:00:00	34.746	F
2018/04/01 00:00:00	31.297	F
2018/04/02 00:00:00	49.564	F
2018/04/03 00:00:00	57.639	F
2018/04/04 00:00:00	62.425	F
2018/04/05 00:00:00	50.558	F
2018/04/06 00:00:00	67.976	F
2018/04/07 00:00:00	70.990	F
2018/04/08 00:00:00	49.688	F
2018/04/09 00:00:00	44.352	F
2018/04/10 00:00:00	41.579	F
2018/04/11 00:00:00	39.071	F
2018/04/12 00:00:00	36.866	F
2018/04/13 00:00:00	34.779	F
2018/04/14 00:00:00	32.963	F
2018/04/15 00:00:00	34.040	F
2018/04/16 00:00:00	36.712	F
2018/04/17 00:00:00	87.524	F
2018/04/18 00:00:00	58.482	F
2018/04/19 00:00:00	42.433	F
2018/04/20 00:00:00	38.289	F
2018/04/21 00:00:00	36.436	F
2018/04/22 00:00:00	35.746	F
2018/04/23 00:00:00	34.126	F
2018/04/24 00:00:00	34.017	F
2018/04/25 00:00:00	35.750	F
2018/04/26 00:00:00	32.878	F
2018/04/27 00:00:00	32.332	F
2018/04/28 00:00:00	30.751	F
2018/04/29 00:00:00	29.467	F
2018/04/30 00:00:00	28.254	F
2018/05/01 00:00:00	27.757	F
2018/05/02 00:00:00	32.603	F
2018/05/03 00:00:00	29.244	F
2018/05/04 00:00:00	27.082	F
2018/05/05 00:00:00	26.460	F
2018/05/06 00:00:00	25.655	F
2018/05/07 00:00:00	25.459	F
2018/05/08 00:00:00	25.456	F
2018/05/09 00:00:00	25.682	F
2018/05/10 00:00:00	25.785	F
2018/05/11 00:00:00	28.826	F
2018/05/12 00:00:00	35.935	F
2018/05/13 00:00:00	28.086	F
2018/05/14 00:00:00	25.690	F
2018/05/15 00:00:00	24.625	F
2018/05/16 00:00:00	23.948	F
2018/05/17 00:00:00	23.810	F
2018/05/18 00:00:00	23.543	F
2018/05/19 00:00:00	22.929	F
2018/05/20 00:00:00	22.725	F
2018/05/21 00:00:00	22.613	F
2018/05/22 00:00:00	22.276	F
2018/05/23 00:00:00	21.772	F
2018/05/24 00:00:00	21.637	F
2018/05/25 00:00:00	21.622	F
2018/05/26 00:00:00	21.217	F
2018/05/27 00:00:00	21.471	F
2018/05/28 00:00:00	21.188	F
2018/05/29 00:00:00	20.877	F
2018/05/30 00:00:00	20.503	F
2018/05/31 00:00:00	20.307	F
2018/06/01 00:00:00	20.766	F
2018/06/02 00:00:00	24.244	F
2018/06/03 00:00:00	21.951	F
2018/06/04 00:00:00	20.708	F
2018/06/05 00:00:00	19.942	F
2018/06/06 00:00:00	19.233	F
2018/06/07 00:00:00	18.950	F
2018/06/08 00:00:00	18.330	F
2018/06/09 00:00:00	18.278	F
2018/06/10 00:00:00	17.874	F
2018/06/11 00:00:00	17.960	F
2018/06/12 00:00:00	17.578	F
2018/06/13 00:00:00	17.246	F
2018/06/14 00:00:00	16.789	F
2018/06/15 00:00:00	16.420	F
2018/06/16 00:00:00	16.453	F
2018/06/17 00:00:00	16.529	F
2018/06/18 00:00:00	16.376	F
2018/06/19 00:00:00	15.880	F
2018/06/20 00:00:00	15.288	F
2018/06/21 00:00:00	14.514	F
2018/06/22 00:00:00	14.165	F
2018/06/23 00:00:00	13.920	F
2018/06/24 00:00:00	13.713	F
2018/06/25 00:00:00	13.308	F
2018/06/26 00:00:00	12.918	F
2018/06/27 00:00:00	12.588	F
2018/06/28 00:00:00	12.135	F
2018/06/29 00:00:00	11.719	F
2018/06/30 00:00:00	11.413	F
2018/07/01 00:00:00	11.161	F
2018/07/02 00:00:00	10.958	F
2018/07/03 00:00:00	10.654	F
2018/07/04 00:00:00	10.398	F
2018/07/05 00:00:00	10.111	F
2018/07/06 00:00:00	10.129	F
2018/07/07 00:00:00	9.933	F
2018/07/08 00:00:00	9.615	F
2018/07/09 00:00:00	9.502	F
2018/07/10 00:00:00	9.049	F
2018/07/11 00:00:00	9.081	F
2018/07/12 00:00:00	8.859	F
2018/07/13 00:00:00	8.666	F
2018/07/14 00:00:00	8.649	F
2018/07/15 00:00:00	8.332	F
2018/07/16 00:00:00	8.379	F
2018/07/17 00:00:00	8.499	F
2018/07/18 00:00:00	8.043	F
